Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
112,Entry long,2017-10-04,Long,26182,1,26182,1596,1.22,1603,1.22,-327,-0.25,34937,34.94
113,Exit long,2017-10-23,Exit ATR,26876,1,26556,1596,1.20,1603,1.21,-822,-0.62,36533,36.53
113,Entry long,2017-10-17,Long,26556,1,26556,1596,1.20,1603,1.21,-822,-0.62,36533,36.53
114,Exit long,2017-11-14,Close entry(s) order Long,26702,1,26845,-719,-0.54,763,0.57,-1007,-0.75,35814,35.81
114,Entry long,2017-10-23,Long,26845,1,26845,-719,-0.54,763,0.57,-1007,-0.75,35814,35.81
115,Exit long,2017-11-28,Exit ATR,27304,1,26985,1591,1.18,1598,1.18,-562,-0.42,37405,37.41
115,Entry long,2017-11-20,Long,26985,1,26985,1591,1.18,1598,1.18,-562,-0.42,37405,37.41
116,Exit long,2017-11-29,Exit ATR,27714,1,27360,1766,1.29,2043,1.49,-137,-0.10,39171,39.17
116,Entry long,2017-11-28,Long,27360,1,27360,1766,1.29,2043,1.49,-137,-0.10,39171,39.17
117,Exit long,2017-12-12,Exit ATR,28071,1,27747,1616,1.16,1623,1.17,-1167,-0.84,40787,40.79
117,Entry long,2017-12-03,Long,27747,1,27747,1616,1.16,1623,1.17,-1167,-0.84,40787,40.79
118,Exit long,2018-01-03,Exit ATR,28392,1,28070,1606,1.14,1613,1.15,-577,-0.41,42393,42.39
118,Entry long,2017-12-12,Long,28070,1,28070,1606,1.14,1613,1.15,-577,-0.41,42393,42.39
119,Exit long,2018-01-08,Exit ATR,28800,1,28477,1611,1.13,1618,1.14,-7,0.00,44004,44.00
119,Entry long,2018-01-03,Long,28477,1,28477,1611,1.13,1618,1.14,-7,0.00,44004,44.00
120,Exit long,2018-01-11,Exit ATR,29121,1,28797,1616,1.12,1623,1.13,-762,-0.53,45620,45.62
120,Entry long,2018-01-08,Long,28797,1,28797,1616,1.12,1623,1.13,-762,-0.53,45620,45.62
121,Exit long,2018-01-17,Exit ATR,29553,1,29225,1636,1.12,1643,1.12,-602,-0.41,47256,47.26
121,Entry long,2018-01-11,Long,29225,1,29225,1636,1.12,1643,1.12,-602,-0.41,47256,47.26
122,Exit long,2018-01-25,Exit ATR,29950,1,29619,1651,1.11,1658,1.12,-547,-0.37,48907,48.91
122,Entry long,2018-01-21,Long,29619,1,29619,1651,1.11,1658,1.12,-547,-0.37,48907,48.91
123,Exit long,2018-01-29,Exit ATR,29610,1,30028,-2094,-1.39,393,0.26,-2092,-1.39,46813,46.81
123,Entry long,2018-01-25,Long,30028,1,30028,-2094,-1.39,393,0.26,-2092,-1.39,46813,46.81
124,Exit long,2018-02-25,Exit ATR,29180,1,28738,2206,1.54,2293,1.60,-77,-0.05,49019,49.02
124,Entry long,2018-02-22,Long,28738,1,28738,2206,1.54,2293,1.60,-77,-0.05,49019,49.02
125,Exit long,2018-04-23,Exit ATR,27354,1,27957,-3019,-2.16,1313,0.94,-3017,-2.16,46000,46.00
125,Entry long,2018-04-15,Long,27957,1,27957,-3019,-2.16,1313,0.94,-3017,-2.16,46000,46.00
126,Exit long,2018-05-20,Exit ATR,28387,1,27896,2451,1.76,2458,1.76,-157,-0.11,48451,48.45
126,Entry long,2018-05-08,Long,27896,1,27896,2451,1.76,2458,1.76,-157,-0.11,48451,48.45
127,Exit long,2018-05-27,Exit ATR,27778,1,28396,-3094,-2.18,313,0.22,-3092,-2.18,45357,45.36
127,Entry long,2018-05-20,Long,28396,1,28396,-3094,-2.18,313,0.22,-3092,-2.18,45357,45.36
128,Exit long,2018-06-18,Close entry(s) order Long,28088,1,28534,-2234,-1.57,1293,0.91,-2957,-2.07,43123,43.12
128,Entry long,2018-06-05,Long,28534,1,28534,-2234,-1.57,1293,0.91,-2957,-2.07,43123,43.12
129,Exit long,2018-07-24,Exit ATR,28648,1,28149,2491,1.77,2498,1.77,-822,-0.58,45614,45.61
129,Entry long,2018-07-08,Long,28149,1,28149,2491,1.77,2498,1.77,-822,-0.58,45614,45.61
130,Exit long,2018-08-12,Close entry(s) order Long,28588,1,28778,-954,-0.66,1283,0.89,-1587,-1.10,44660,44.66
130,Entry long,2018-07-24,Long,28778,1,28778,-954,-0.66,1283,0.89,-1587,-1.10,44660,44.66
131,Exit long,2018-08-28,Exit ATR,29541,1,29049,2456,1.69,2463,1.70,-342,-0.24,47116,47.12
131,Entry long,2018-08-16,Long,29049,1,29049,2456,1.69,2463,1.70,-342,-0.24,47116,47.12
132,Exit long,2018-09-09,Close entry(s) order Long,29278,1,29522,-1224,-0.83,98,0.07,-1657,-1.12,45892,45.89
132,Entry long,2018-08-28,Long,29522,1,29522,-1224,-0.83,98,0.07,-1657,-1.12,45892,45.89
133,Exit long,2018-09-19,Exit ATR,30023,1,29535,2436,1.65,2443,1.65,-982,-0.66,48328,48.33
133,Entry long,2018-09-12,Long,29535,1,29535,2436,1.65,2443,1.65,-982,-0.66,48328,48.33
134,Exit long,2018-10-09,Exit ATR,29462,1,30076,-3074,-2.04,1188,0.79,-3072,-2.04,45254,45.25
134,Entry long,2018-09-19,Long,30076,1,30076,-3074,-2.04,1188,0.79,-3072,-2.04,45254,45.25
135,Exit long,2018-11-06,Exit ATR,29324,1,28790,2666,1.85,2673,1.86,-387,-0.27,47920,47.92
135,Entry long,2018-11-04,Long,28790,1,28790,2666,1.85,2673,1.86,-387,-0.27,47920,47.92
136,Exit long,2018-11-11,Exit ATR,28857,1,29531,-3374,-2.29,423,0.29,-3372,-2.28,44546,44.55
136,Entry long,2018-11-06,Long,29531,1,29531,-3374,-2.29,423,0.29,-3372,-2.28,44546,44.55
137,Exit long,2018-12-05,Exit ATR,28180,1,28888,-3544,-2.45,2738,1.90,-3542,-2.45,41002,41.00
137,Entry long,2018-11-29,Long,28888,1,28888,-3544,-2.45,2738,1.90,-3542,-2.45,41002,41.00
138,Exit long,2019-01-15,Exit ATR,27478,1,26848,3146,2.34,3153,2.35,-82,-0.06,44148,44.15
138,Entry long,2019-01-06,Long,26848,1,26848,3146,2.34,3153,2.35,-82,-0.06,44148,44.15
139,Exit long,2019-01-24,Exit ATR,28120,1,27487,3161,2.30,3168,2.31,-712,-0.52,47309,47.31
139,Entry long,2019-01-15,Long,27487,1,27487,3161,2.30,3168,2.31,-712,-0.52,47309,47.31
140,Exit long,2019-02-04,Exit ATR,28666,1,28032,3166,2.26,3173,2.26,-2067,-1.47,50475,50.48
140,Entry long,2019-01-24,Long,28032,1,28032,3166,2.26,3173,2.26,-2067,-1.47,50475,50.48
141,Exit long,2019-02-19,Exit ATR,29293,1,28660,3161,2.21,3168,2.21,-2317,-1.62,53636,53.64
141,Entry long,2019-02-04,Long,28660,1,28660,3161,2.21,3168,2.21,-2317,-1.62,53636,53.64
142,Exit long,2019-03-03,Close entry(s) order Long,29148,1,29300,-764,-0.52,1363,0.93,-1802,-1.23,52872,52.87
142,Entry long,2019-02-19,Long,29300,1,29300,-764,-0.52,1363,0.93,-1802,-1.23,52872,52.87
143,Exit long,2019-03-21,Close entry(s) order Long,28867,1,29310,-2219,-1.51,118,0.08,-2417,-1.65,50653,50.65
143,Entry long,2019-03-20,Long,29310,1,29310,-2219,-1.51,118,0.08,-2417,-1.65,50653,50.65
144,Exit long,2019-04-30,Close entry(s) order Long,29687,1,29557,646,0.44,2173,1.47,-997,-0.67,51299,51.30
144,Entry long,2019-03-31,Long,29557,1,29557,646,0.44,2173,1.47,-997,-0.67,51299,51.30
145,Exit long,2019-06-19,Exit ATR,29926,1,29306,3096,2.11,3103,2.12,-587,-0.40,54395,54.40
145,Entry long,2019-06-06,Long,29306,1,29306,3096,2.11,3103,2.12,-587,-0.40,54395,54.40
146,Exit long,2019-07-14,Exit ATR,30676,1,30066,3046,2.03,3053,2.03,-1652,-1.10,57441,57.44
146,Entry long,2019-06-19,Long,30066,1,30066,3046,2.03,3053,2.03,-1652,-1.10,57441,57.44
147,Exit long,2019-07-24,Close entry(s) order Long,30386,1,30634,-1244,-0.81,263,0.17,-1517,-0.99,56197,56.20
147,Entry long,2019-07-14,Long,30634,1,30634,-1244,-0.81,263,0.17,-1517,-0.99,56197,56.20
148,Exit long,2019-09-10,Exit ATR,30309,1,29670,3191,2.15,3198,2.16,-2012,-1.36,59388,59.39
148,Entry long,2019-08-28,Long,29670,1,29670,3191,2.15,3198,2.16,-2012,-1.36,59388,59.39
149,Exit long,2019-09-23,Close entry(s) order Long,30112,1,30436,-1624,-1.07,903,0.59,-2277,-1.50,57764,57.76
149,Entry long,2019-09-10,Long,30436,1,30436,-1624,-1.07,903,0.59,-2277,-1.50,57764,57.76
150,Exit long,2019-11-06,Exit ATR,30929,1,30298,3151,2.08,3158,2.08,-2077,-1.37,60915,60.92
150,Entry long,2019-10-14,Long,30298,1,30298,3151,2.08,3158,2.08,-2077,-1.37,60915,60.92
151,Exit long,2019-12-02,Close entry(s) order Long,30781,1,30963,-914,-0.59,2643,1.71,-1782,-1.15,60001,60.00
151,Entry long,2019-11-06,Long,30963,1,30963,-914,-0.59,2643,1.71,-1782,-1.15,60001,60.00
152,Exit long,2020-01-01,Exit ATR,32067,1,31464,3011,1.91,3018,1.92,-52,-0.03,63012,63.01
152,Entry long,2019-12-12,Long,31464,1,31464,3011,1.91,3018,1.92,-52,-0.03,63012,63.01
153,Exit long,2020-01-07,Exit ATR,31369,1,32127,-3794,-2.36,253,0.16,-3792,-2.36,59218,59.22
153,Entry long,2020-01-01,Long,32127,1,32127,-3794,-2.36,253,0.16,-3792,-2.36,59218,59.22
154,Exit long,2020-01-26,Close entry(s) order Long,31765,1,32215,-2254,-1.40,2158,1.34,-2627,-1.63,56964,56.96
154,Entry long,2020-01-08,Long,32215,1,32215,-2254,-1.40,2158,1.34,-2627,-1.63,56964,56.96
155,Exit long,2020-02-20,Close entry(s) order Long,32265,1,32527,-1314,-0.81,1503,0.92,-1962,-1.21,55650,55.65
155,Entry long,2020-02-04,Long,32527,1,32527,-1314,-0.81,1503,0.92,-1962,-1.21,55650,55.65
156,Exit long,2020-04-08,Exit ATR,26830,1,25912,4586,3.54,4938,3.81,-1227,-0.95,60236,60.24
156,Entry long,2020-04-05,Long,25912,1,25912,4586,3.54,4938,3.81,-1227,-0.95,60236,60.24
157,Exit long,2020-04-28,Exit ATR,27987,1,27042,4721,3.49,4728,3.50,-4027,-2.98,64957,64.96
157,Entry long,2020-04-08,Long,27042,1,27042,4721,3.49,4728,3.50,-4027,-2.98,64957,64.96
158,Exit long,2020-05-03,Exit ATR,26786,1,27990,-6024,-4.30,1123,0.80,-6022,-4.30,58933,58.93
158,Entry long,2020-04-28,Long,27990,1,27990,-6024,-4.30,1123,0.80,-6022,-4.30,58933,58.93
159,Exit long,2020-05-26,Exit ATR,28898,1,27931,4831,3.46,4838,3.46,-2162,-1.55,63764,63.76
159,Entry long,2020-05-17,Long,27931,1,27931,4831,3.46,4838,3.46,-2162,-1.55,63764,63.76
160,Exit long,2020-06-04,Exit ATR,29926,1,28958,4836,3.34,4843,3.34,-2722,-1.88,68600,68.60
160,Entry long,2020-05-26,Long,28958,1,28958,4836,3.34,4843,3.34,-2722,-1.88,68600,68.60
161,Exit long,2020-06-10,Exit ATR,29277,1,30496,-6099,-4.00,2753,1.81,-6097,-4.00,62501,62.50
161,Entry long,2020-06-04,Long,30496,1,30496,-6099,-4.00,2753,1.81,-6097,-4.00,62501,62.50
162,Exit long,2020-07-27,Close entry(s) order Long,29849,1,29733,576,0.39,4413,2.97,-4437,-2.98,63077,63.08
162,Entry long,2020-07-02,Long,29733,1,29733,576,0.39,4413,2.97,-4437,-2.98,63077,63.08
163,Exit long,2020-08-10,Exit ATR,31613,1,30609,5016,3.28,5023,3.28,-662,-0.43,68093,68.09
163,Entry long,2020-08-04,Long,30609,1,30609,5016,3.28,5023,3.28,-662,-0.43,68093,68.09
164,Exit long,2020-09-01,Exit ATR,32405,1,31420,4921,3.13,4928,3.14,-2377,-1.51,73014,73.01
164,Entry long,2020-08-11,Long,31420,1,31420,4921,3.13,4928,3.14,-2377,-1.51,73014,73.01
165,Exit long,2020-09-03,Exit ATR,31404,1,32644,-6204,-3.80,443,0.27,-6202,-3.80,66810,66.81
165,Entry long,2020-09-01,Long,32644,1,32644,-6204,-3.80,443,0.27,-6202,-3.80,66810,66.81
166,Exit long,2020-10-25,Close entry(s) order Long,31255,1,31671,-2084,-1.32,4248,2.68,-3687,-2.33,64726,64.73
166,Entry long,2020-10-04,Long,31671,1,31671,-2084,-1.32,4248,2.68,-3687,-2.33,64726,64.73
167,Exit long,2020-11-08,Exit ATR,32997,1,31973,5116,3.20,5123,3.20,-1662,-1.04,69842,69.84
167,Entry long,2020-11-04,Long,31973,1,31973,5116,3.20,5123,3.20,-1662,-1.04,69842,69.84
168,Exit long,2020-11-24,Exit ATR,33756,1,32724,5156,3.15,5163,3.16,-1342,-0.82,74998,75.00
168,Entry long,2020-11-08,Long,32724,1,32724,5156,3.15,5163,3.16,-1342,-0.82,74998,75.00
169,Exit long,2021-01-07,Exit ATR,34881,1,33874,5031,2.97,5038,2.97,-3987,-2.35,80029,80.03
169,Entry long,2020-12-03,Long,33874,1,33874,5031,2.97,5038,2.97,-3987,-2.35,80029,80.03
170,Exit long,2021-01-26,Close entry(s) order Long,33947,1,34753,-4034,-2.32,968,0.56,-4707,-2.71,75995,76.00
170,Entry long,2021-01-07,Long,34753,1,34753,-4034,-2.32,968,0.56,-4707,-2.71,75995,76.00
171,Exit long,2021-02-25,Close entry(s) order Long,34670,1,35028,-1794,-1.02,3818,2.18,-2332,-1.33,74201,74.20
171,Entry long,2021-02-07,Long,35028,1,35028,-1794,-1.02,3818,2.18,-2332,-1.33,74201,74.20
172,Exit long,2021-04-04,Exit ATR,37101,1,36039,5306,2.94,5313,2.95,-1112,-0.62,79507,79.51
172,Entry long,2021-03-09,Long,36039,1,36039,5306,2.94,5313,2.95,-1112,-0.62,79507,79.51
173,Exit long,2021-05-05,Exit ATR,38231,1,37282,4741,2.54,4748,2.55,-947,-0.51,84248,84.25
173,Entry long,2021-04-04,Long,37282,1,37282,4741,2.54,4748,2.55,-947,-0.51,84248,84.25
174,Exit long,2021-05-11,Close entry(s) order Long,37373,1,38309,-4684,-2.45,2783,1.45,-4912,-2.56,79564,79.56
174,Entry long,2021-05-05,Long,38309,1,38309,-4684,-2.45,2783,1.45,-4912,-2.56,79564,79.56
175,Exit long,2021-06-13,Close entry(s) order Long,38246,1,38304,-294,-0.15,1943,1.01,-1177,-0.61,79270,79.27
175,Entry long,2021-05-26,Long,38304,1,38304,-294,-0.15,1943,1.01,-1177,-0.61,79270,79.27
176,Exit long,2021-07-08,Close entry(s) order Long,38722,1,38372,1746,0.91,1918,1.00,-1982,-1.03,81016,81.02
176,Entry long,2021-06-29,Long,38372,1,38372,1746,0.91,1918,1.00,-1982,-1.03,81016,81.02
177,Exit long,2022-03-28,Exit ATR,39233,1,38251,4906,2.57,4913,2.57,-977,-0.51,85922,85.92
177,Entry long,2022-03-15,Long,38251,1,38251,4906,2.57,4913,2.57,-977,-0.51,85922,85.92
178,Exit long,2022-04-05,Close entry(s) order Long,38694,1,39487,-3969,-2.01,328,0.17,-5067,-2.57,81953,81.95
178,Entry long,2022-03-28,Long,39487,1,39487,-3969,-2.01,328,0.17,-5067,-2.57,81953,81.95
179,Exit long,2022-04-21,Exit ATR,37908,1,39138,-6154,-3.14,2853,1.46,-6152,-3.14,75799,75.80
179,Entry long,2022-04-18,Long,39138,1,39138,-6154,-3.14,2853,1.46,-6152,-3.14,75799,75.80
180,Exit long,2022-06-08,Close entry(s) order Long,36558,1,36897,-1699,-0.92,4163,2.26,-1747,-0.95,74100,74.10
180,Entry long,2022-05-25,Long,36897,1,36897,-1699,-0.92,4163,2.26,-1747,-0.95,74100,74.10
181,Exit long,2022-07-28,Exit ATR,37191,1,36114,5381,2.98,5388,2.98,-1442,-0.80,79481,79.48
181,Entry long,2022-07-18,Long,36114,1,36114,5381,2.98,5388,2.98,-1442,-0.80,79481,79.48
182,Exit long,2022-08-14,Exit ATR,38214,1,37148,5326,2.87,5333,2.87,-2422,-1.30,84807,84.81
182,Entry long,2022-07-28,Long,37148,1,37148,5326,2.87,5333,2.87,-2422,-1.30,84807,84.81
183,Exit long,2022-08-22,Close entry(s) order Long,37222,1,38196,-4874,-2.55,1858,0.97,-5152,-2.70,79933,79.93
183,Entry long,2022-08-14,Long,38196,1,38196,-4874,-2.55,1858,0.97,-5152,-2.70,79933,79.93
184,Exit long,2022-10-24,Exit ATR,35900,1,34787,5561,3.20,5568,3.20,-2377,-1.37,85494,85.49
184,Entry long,2022-10-17,Long,34787,1,34787,5561,3.20,5568,3.20,-2377,-1.37,85494,85.49
185,Exit long,2022-10-27,Exit ATR,37200,1,36088,5556,3.08,5563,3.08,-672,-0.37,91050,91.05
185,Entry long,2022-10-24,Long,36088,1,36088,5556,3.08,5563,3.08,-672,-0.37,91050,91.05
186,Exit long,2022-11-14,Exit ATR,38235,1,37107,5636,3.04,5643,3.04,-5797,-3.12,96686,96.69
186,Entry long,2022-10-27,Long,37107,1,37107,5636,3.04,5643,3.04,-5797,-3.12,96686,96.69
187,Exit long,2022-12-05,Close entry(s) order Long,37842,1,37986,-724,-0.38,4653,2.45,-1622,-0.85,95962,95.96
187,Entry long,2022-11-17,Long,37986,1,37986,-724,-0.38,4653,2.45,-1622,-0.85,95962,95.96
188,Exit long,2023-02-08,Close entry(s) order Long,37691,1,37731,-204,-0.11,3578,1.90,-3712,-1.97,95758,95.76
188,Entry long,2023-01-05,Long,37731,1,37731,-204,-0.11,3578,1.90,-3712,-1.97,95758,95.76
189,Exit long,2023-02-19,Close entry(s) order Long,37119,1,38227,-5544,-2.90,1408,0.74,-5642,-2.95,90214,90.21
189,Entry long,2023-02-12,Long,38227,1,38227,-5544,-2.90,1408,0.74,-5642,-2.95,90214,90.21
190,Exit long,2023-04-11,Exit ATR,37722,1,36637,5421,2.96,5428,2.96,-207,-0.11,95635,95.64
190,Entry long,2023-03-28,Long,36637,1,36637,5421,2.96,5428,2.96,-207,-0.11,95635,95.64
191,Exit long,2023-04-24,Close entry(s) order Long,37384,1,37924,-2704,-1.43,478,0.25,-2742,-1.45,92931,92.93
191,Entry long,2023-04-12,Long,37924,1,37924,-2704,-1.43,478,0.25,-2742,-1.45,92931,92.93
192,Exit long,2023-05-03,Close entry(s) order Long,36928,1,37934,-5034,-2.65,808,0.43,-5987,-3.16,87897,87.90
192,Entry long,2023-04-27,Long,37934,1,37934,-5034,-2.65,808,0.43,-5987,-3.16,87897,87.90
193,Exit long,2023-06-22,Close entry(s) order Long,37403,1,37551,-744,-0.40,3818,2.03,-1852,-0.99,87153,87.15
193,Entry long,2023-06-01,Long,37551,1,37551,-744,-0.40,3818,2.03,-1852,-0.99,87153,87.15
194,Exit long,2023-07-24,Exit ATR,39099,1,38106,4961,2.60,4968,2.61,-497,-0.26,92114,92.11
194,Entry long,2023-07-13,Long,38106,1,38106,4961,2.60,4968,2.61,-497,-0.26,92114,92.11
195,Exit long,2023-08-02,Close entry(s) order Long,38738,1,39032,-1474,-0.76,1188,0.61,-1947,-1.00,90640,90.64
195,Entry long,2023-07-24,Long,39032,1,39032,-1474,-0.76,1188,0.61,-1947,-1.00,90640,90.64
196,Exit long,2023-10-18,Close entry(s) order Long,36643,1,37090,-2239,-1.21,1558,0.84,-2507,-1.35,88401,88.40
196,Entry long,2023-10-10,Long,37090,1,37090,-2239,-1.21,1558,0.84,-2507,-1.35,88401,88.40
197,Exit long,2023-11-13,Exit ATR,37941,1,37012,4641,2.51,4648,2.51,-152,-0.08,93042,93.04
197,Entry long,2023-11-01,Long,37012,1,37012,4641,2.51,4648,2.51,-152,-0.08,93042,93.04
198,Exit long,2023-11-29,Exit ATR,38896,1,37985,4551,2.40,4558,2.40,-47,-0.02,97593,97.59
198,Entry long,2023-11-13,Long,37985,1,37985,4551,2.40,4558,2.40,-47,-0.02,97593,97.59
199,Exit long,2023-12-12,Exit ATR,40008,1,39108,4496,2.30,4503,2.30,-242,-0.12,102089,102.09
199,Entry long,2023-11-29,Long,39108,1,39108,4496,2.30,4503,2.30,-242,-0.12,102089,102.09
200,Exit long,2024-01-14,Close entry(s) order Long,40281,1,40218,311,0.15,3118,1.55,-507,-0.25,102400,102.40
200,Entry long,2023-12-12,Long,40218,1,40218,311,0.15,3118,1.55,-507,-0.25,102400,102.40
201,Exit long,2024-02-08,Exit ATR,41643,1,40775,4336,2.13,4343,2.13,-677,-0.33,106736,106.74
201,Entry long,2024-01-18,Long,40775,1,40775,4336,2.13,4343,2.13,-677,-0.33,106736,106.74
202,Exit long,2024-03-04,Close entry(s) order Long,41335,1,41614,-1399,-0.67,2288,1.10,-3952,-1.90,105337,105.34
202,Entry long,2024-02-11,Long,41614,1,41614,-1399,-0.67,2288,1.10,-3952,-1.90,105337,105.34
203,Exit long,2024-04-01,Close entry(s) order Long,41799,1,41832,-169,-0.08,4088,1.95,-862,-0.41,105168,105.17
203,Entry long,2024-03-18,Long,41832,1,41832,-169,-0.08,4088,1.95,-862,-0.41,105168,105.17
204,Exit long,2024-05-09,Exit ATR,41985,1,41125,4296,2.09,4303,2.09,-7,0.00,109464,109.46
204,Entry long,2024-05-02,Long,41125,1,41125,4296,2.09,4303,2.09,-7,0.00,109464,109.46
205,Exit long,2024-05-21,Close entry(s) order Long,42074,1,41935,691,0.33,2848,1.36,-1192,-0.57,110155,110.16
205,Entry long,2024-05-09,Long,41935,1,41935,691,0.33,2848,1.36,-1192,-0.57,110155,110.16
206,Exit long,2025-05-22,Close entry(s) order Long,42330,1,43151,-4109,-1.90,2408,1.12,-6292,-2.92,106046,106.05
206,Entry long,2025-05-11,Long,43151,1,43151,-4109,-1.90,2408,1.12,-6292,-2.92,106046,106.05
207,Exit long,2025-06-12,Close entry(s) order Long,42863,1,43467,-3024,-1.39,1948,0.90,-3602,-1.66,103022,103.02
207,Entry long,2025-06-05,Long,43467,1,43467,-3024,-1.39,1948,0.90,-3602,-1.66,103022,103.02
208,Exit long,2025-06-30,Exit ATR,44886,1,43766,5596,2.56,5603,2.56,-1257,-0.57,108618,108.62
208,Entry long,2025-06-23,Long,43766,1,43766,5596,2.56,5603,2.56,-1257,-0.57,108618,108.62
209,Exit long,2025-07-14,Close entry(s) order Long,44587,1,45149,-2814,-1.25,1843,0.82,-3132,-1.39,105804,105.80
209,Entry long,2025-06-30,Long,45149,1,45149,-2814,-1.25,1843,0.82,-3132,-1.39,105804,105.80
210,Exit long,2025-07-30,Close entry(s) order Long,44645,1,45556,-4559,-2.00,483,0.21,-5037,-2.21,101245,101.25
210,Entry long,2025-07-22,Long,45556,1,45556,-4559,-2.00,483,0.21,-5037,-2.21,101245,101.25
211,Exit long,2025-09-10,Exit ATR,46450,1,45367,5411,2.39,5418,2.39,-1922,-0.85,106656,106.66
211,Entry long,2025-08-12,Long,45367,1,45367,5411,2.39,5418,2.39,-1922,-0.85,106656,106.66
212,Exit long,2025-10-09,Close entry(s) order Long,45705,1,46483,-3894,-1.68,4198,1.81,-5482,-2.36,102762,102.76
212,Entry long,2025-09-10,Long,46483,1,46483,-3894,-1.68,4198,1.81,-5482,-2.36,102762,102.76
