Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
524,Entry long,2017-05-19 10:05,FL_L,8501,1,8501,-208,-0.12,231,0.14,-204,-0.12,-537,-1.07
525,Exit long,2017-05-25 11:05,X_L,8610.75,1,8589.75,412,0.24,416,0.24,-74,-0.04,-125,-0.25
525,Entry long,2017-05-25 09:50,FL_L,8589.75,1,8589.75,412,0.24,416,0.24,-74,-0.04,-125,-0.25
526,Exit long,2017-06-02 13:25,X_L,8707,1,8683.75,457,0.26,461,0.27,-124,-0.07,332,0.66
526,Entry long,2017-06-02 10:10,FL_L,8683.75,1,8683.75,457,0.26,461,0.27,-124,-0.07,332,0.66
527,Exit long,2017-06-14 12:10,X_L,8595.25,1,8606.5,-233,-0.14,11,0.01,-229,-0.13,99,0.20
527,Entry long,2017-06-14 11:55,FL_L,8606.5,1,8606.5,-233,-0.14,11,0.01,-229,-0.13,99,0.20
528,Exit short,2017-06-15 10:30,X_S,8483.5,1,8470.25,-273,-0.16,16,0.01,-269,-0.16,-174,-0.35
528,Entry short,2017-06-15 10:20,FL_S,8470.25,1,8470.25,-273,-0.16,16,0.01,-269,-0.16,-174,-0.35
529,Exit long,2017-06-19 15:45,EOD Flatten,8603.75,1,8593,207,0.12,346,0.20,-134,-0.08,33,0.07
529,Entry long,2017-06-19 10:00,FL_L,8593,1,8593,207,0.12,346,0.20,-134,-0.08,33,0.07
530,Exit short,2017-06-27 13:45,X_S,8520.5,1,8559.25,767,0.45,771,0.45,-114,-0.07,800,1.60
530,Entry short,2017-06-27 12:35,FL_S,8559.25,1,8559.25,767,0.45,771,0.45,-114,-0.07,800,1.60
531,Exit long,2017-06-28 15:05,X_L,8581.75,1,8534,947,0.55,951,0.56,-124,-0.07,1747,3.49
531,Entry long,2017-06-28 10:30,FL_L,8534,1,8534,947,0.55,951,0.56,-124,-0.07,1747,3.49
532,Exit short,2017-06-29 10:25,X_S,8519.25,1,8506.25,-268,-0.16,96,0.06,-264,-0.16,1479,2.96
532,Entry short,2017-06-29 10:10,FL_S,8506.25,1,8506.25,-268,-0.16,96,0.06,-264,-0.16,1479,2.96
533,Exit short,2017-07-03 10:20,X_S,8479.5,1,8503,462,0.27,466,0.27,-59,-0.03,1941,3.88
533,Entry short,2017-07-03 09:50,FD_S,8503,1,8503,462,0.27,466,0.27,-59,-0.03,1941,3.88
534,Exit long,2017-07-04 10:40,X_L,8429.75,1,8441.25,-238,-0.14,11,0.01,-234,-0.14,1703,3.41
534,Entry long,2017-07-04 09:50,FL_L,8441.25,1,8441.25,-238,-0.14,11,0.01,-234,-0.14,1703,3.41
535,Exit long,2017-07-05 15:45,EOD Flatten,8481.75,1,8463.5,357,0.21,641,0.38,-124,-0.07,2060,4.12
535,Entry long,2017-07-05 10:50,FL_L,8463.5,1,8463.5,357,0.21,641,0.38,-124,-0.07,2060,4.12
536,Exit short,2017-07-06 10:15,X_S,8427,1,8414,-268,-0.16,21,0.01,-264,-0.16,1792,3.58
536,Entry short,2017-07-06 10:05,FL_S,8414,1,8414,-268,-0.16,21,0.01,-264,-0.16,1792,3.58
537,Exit long,2017-07-07 15:45,EOD Flatten,8491.25,1,8468.5,447,0.26,716,0.42,-234,-0.14,2239,4.48
537,Entry long,2017-07-07 09:50,FL_L,8468.5,1,8468.5,447,0.26,716,0.42,-234,-0.14,2239,4.48
538,Exit long,2017-07-14 15:45,EOD Flatten,8670.5,1,8654.75,307,0.18,416,0.24,-44,-0.03,2546,5.09
538,Entry long,2017-07-14 12:35,FL_L,8654.75,1,8654.75,307,0.18,416,0.24,-44,-0.03,2546,5.09
539,Exit long,2017-07-19 15:45,EOD Flatten,8743,1,8742.5,2,0.00,206,0.12,-24,-0.01,2548,5.10
539,Entry long,2017-07-19 11:45,FL_L,8742.5,1,8742.5,2,0.00,206,0.12,-24,-0.01,2548,5.10
540,Exit long,2017-07-26 10:40,X_L,8774.5,1,8781.75,-153,-0.09,0,0.00,-149,-0.08,2395,4.79
540,Entry long,2017-07-26 10:05,FL_L,8781.75,1,8781.75,-153,-0.09,0,0.00,-149,-0.08,2395,4.79
541,Exit long,2017-07-27 12:20,X_L,8811.25,1,8819.25,-168,-0.10,86,0.05,-164,-0.09,2227,4.45
541,Entry long,2017-07-27 10:30,FL_L,8819.25,1,8819.25,-168,-0.10,86,0.05,-164,-0.09,2227,4.45
542,Exit long,2017-08-01 11:05,X_L,8720.25,1,8730.75,-218,-0.12,11,0.01,-214,-0.12,2009,4.02
542,Entry long,2017-08-01 10:50,FL_L,8730.75,1,8730.75,-218,-0.12,11,0.01,-214,-0.12,2009,4.02
543,Exit short,2017-08-10 10:25,X_S,8683.25,1,8672.5,-223,-0.13,251,0.14,-219,-0.13,1786,3.57
543,Entry short,2017-08-10 10:00,FL_S,8672.5,1,8672.5,-223,-0.13,251,0.14,-219,-0.13,1786,3.57
544,Exit long,2017-08-14 15:45,EOD Flatten,8732.25,1,8726.25,112,0.06,261,0.15,-139,-0.08,1898,3.80
