Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
75,Exit long,2004-06-10,Close entry(s) order LongDip,1662,1,1641,1046,1.27,1385.5,1.69,-14.5,-0.02,-912.5,-9.12
75,Entry long,2004-06-02,LongDip,1641,1,1641,1046,1.27,1385.5,1.69,-14.5,-0.02,-912.5,-9.12
76,Exit long,2004-06-21,Close entry(s) order LongDip,1660.5,1,1651.5,446,0.54,685.5,0.83,-102,-0.12,-466.5,-4.66
76,Entry long,2004-06-13,LongDip,1651.5,1,1651.5,446,0.54,685.5,0.83,-102,-0.12,-466.5,-4.66
77,Exit long,2004-07-08,Close entry(s) order LongDip,1638.25,1,1652.25,-704,-0.85,148,0.18,-927,-1.12,-1170.5,-11.70
77,Entry long,2004-06-30,LongDip,1652.25,1,1652.25,-704,-0.85,148,0.18,-927,-1.12,-1170.5,-11.70
78,Exit long,2004-07-22,Close entry(s) order LongDip,1611,1,1629.5,-929,-1.14,610.5,0.75,-1077,-1.32,-2099.5,-20.99
78,Entry long,2004-07-14,LongDip,1629.5,1,1629.5,-929,-1.14,610.5,0.75,-1077,-1.32,-2099.5,-20.99
79,Exit long,2004-09-22,Close entry(s) order LongDip,1632.25,1,1646.25,-704,-0.86,573,0.70,-702,-0.85,-2803.5,-28.03
79,Entry long,2004-09-14,LongDip,1646.25,1,1646.25,-704,-0.86,573,0.70,-702,-0.85,-2803.5,-28.03
80,Exit long,2004-10-12,Close entry(s) order LongDip,1637.25,1,1657,-991.5,-1.20,210.5,0.25,-1114.5,-1.35,-3795,-37.95
80,Entry long,2004-10-06,LongDip,1657,1,1657,-991.5,-1.20,210.5,0.25,-1114.5,-1.35,-3795,-37.95
81,Exit long,2004-11-23,Close entry(s) order LongDip,1707,1,1703,196,0.23,598,0.70,-564.5,-0.66,-3599,-35.99
81,Entry long,2004-11-15,LongDip,1703,1,1703,196,0.23,598,0.70,-564.5,-0.66,-3599,-35.99
82,Exit long,2004-12-14,Close entry(s) order LongDip,1730,1,1703.25,1333.5,1.57,1460.5,1.71,-227,-0.27,-2265.5,-22.65
82,Entry long,2004-12-06,LongDip,1703.25,1,1703.25,1333.5,1.57,1460.5,1.71,-227,-0.27,-2265.5,-22.65
83,Exit long,2004-12-27,Close entry(s) order LongDip,1738.25,1,1721.5,833.5,0.97,923,1.07,-164.5,-0.19,-1432,-14.32
83,Entry long,2004-12-16,LongDip,1721.5,1,1721.5,833.5,0.97,923,1.07,-164.5,-0.19,-1432,-14.32
84,Exit long,2005-01-04,Close entry(s) order LongDip,1706,1,1729.5,-1179,-1.36,148,0.17,-1189.5,-1.38,-2611,-26.11
84,Entry long,2005-01-02,LongDip,1729.5,1,1729.5,-1179,-1.36,148,0.17,-1189.5,-1.38,-2611,-26.11
85,Exit long,2005-01-19,Close entry(s) order LongDip,1699.25,1,1707.25,-404,-0.47,673,0.79,-514.5,-0.60,-3015,-30.15
85,Entry long,2005-01-10,LongDip,1707.25,1,1707.25,-404,-0.47,673,0.79,-514.5,-0.60,-3015,-30.15
86,Exit long,2005-01-30,Close entry(s) order LongDip,1704.5,1,1691.75,633.5,0.75,710.5,0.84,-227,-0.27,-2381.5,-23.81
86,Entry long,2005-01-20,LongDip,1691.75,1,1691.75,633.5,0.75,710.5,0.84,-227,-0.27,-2381.5,-23.81
87,Exit long,2005-02-16,Close entry(s) order LongDip,1723.75,1,1716.25,371,0.43,1010.5,1.18,-77,-0.09,-2010.5,-20.10
87,Entry long,2005-02-08,LongDip,1716.25,1,1716.25,371,0.43,1010.5,1.18,-77,-0.09,-2010.5,-20.10
88,Exit long,2005-03-01,Close entry(s) order LongDip,1732.25,1,1708,1208.5,1.42,1598,1.87,-77,-0.09,-802,-8.02
88,Entry long,2005-02-21,LongDip,1708,1,1708,1208.5,1.42,1598,1.87,-77,-0.09,-802,-8.02
89,Exit long,2005-03-15,Close entry(s) order LongDip,1710.5,1,1730.25,-991.5,-1.15,335.5,0.39,-1102,-1.27,-1793.5,-17.94
89,Entry long,2005-03-08,LongDip,1730.25,1,1730.25,-991.5,-1.15,335.5,0.39,-1102,-1.27,-1793.5,-17.94
90,Exit long,2005-03-30,Close entry(s) order LongDip,1702.5,1,1693.25,458.5,0.54,685.5,0.81,-389.5,-0.46,-1335,-13.35
90,Entry long,2005-03-21,LongDip,1693.25,1,1693.25,458.5,0.54,685.5,0.81,-389.5,-0.46,-1335,-13.35
91,Exit long,2005-04-13,Close entry(s) order LongDip,1679,1,1702.5,-1179,-1.38,473,0.56,-1189.5,-1.40,-2514,-25.14
91,Entry long,2005-04-07,LongDip,1702.5,1,1702.5,-1179,-1.38,473,0.56,-1189.5,-1.40,-2514,-25.14
92,Exit long,2005-05-17,Close entry(s) order LongDip,1705.25,1,1685.25,996,1.18,1148,1.36,-989.5,-1.17,-1518,-15.18
92,Entry long,2005-05-09,LongDip,1685.25,1,1685.25,996,1.18,1148,1.36,-989.5,-1.17,-1518,-15.18
93,Exit long,2005-06-07,Close entry(s) order LongDip,1714.5,1,1711.25,158.5,0.19,860.5,1.01,-39.5,-0.05,-1359.5,-13.59
93,Entry long,2005-05-30,LongDip,1711.25,1,1711.25,158.5,0.19,860.5,1.01,-39.5,-0.05,-1359.5,-13.59
94,Exit long,2005-06-30,Close entry(s) order LongDip,1713.5,1,1718,-229,-0.27,223,0.26,-589.5,-0.69,-1588.5,-15.88
94,Entry long,2005-06-22,LongDip,1718,1,1718,-229,-0.27,223,0.26,-589.5,-0.69,-1588.5,-15.88
95,Exit long,2005-07-13,Close entry(s) order LongDip,1745.25,1,1712.5,1633.5,1.91,1935.5,2.26,-1402,-1.64,45,0.45
95,Entry long,2005-07-05,LongDip,1712.5,1,1712.5,1633.5,1.91,1935.5,2.26,-1402,-1.64,45,0.45
96,Exit long,2005-08-07,Close entry(s) order LongDip,1740.75,1,1750.75,-504,-0.58,573,0.65,-639.5,-0.73,-459,-4.59
96,Entry long,2005-07-28,LongDip,1750.75,1,1750.75,-504,-0.58,573,0.65,-639.5,-0.73,-459,-4.59
97,Exit long,2005-08-21,Close entry(s) order LongDip,1737.5,1,1745,-379,-0.43,385.5,0.44,-727,-0.83,-838,-8.38
97,Entry long,2005-08-11,LongDip,1745,1,1745,-379,-0.43,385.5,0.44,-727,-0.83,-838,-8.38
98,Exit long,2005-08-31,Close entry(s) order LongDip,1735.25,1,1724,558.5,0.65,923,1.07,-814.5,-0.94,-279.5,-2.79
98,Entry long,2005-08-23,LongDip,1724,1,1724,558.5,0.65,923,1.07,-814.5,-0.94,-279.5,-2.79
