Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
828,Entry short,2022-12-22 10:00,FL_S,37115,2,74230,1468,0.40,1474,0.40,-186,-0.05,112224,224.45
829,Exit long,2022-12-29 11:50,X_L,37410,2,74566,1258,0.34,1264,0.34,-186,-0.05,113482,226.96
829,Entry long,2022-12-29 10:05,FL_L,37283,2,74566,1258,0.34,1264,0.34,-186,-0.05,113482,226.96
830,Exit long,2022-12-30 10:30,X_L,37114,2,74350,-622,-0.17,124,0.03,-616,-0.17,112860,225.72
830,Entry long,2022-12-30 10:15,FD_L,37175,2,74350,-622,-0.17,124,0.03,-616,-0.17,112860,225.72
831,Exit long,2023-01-04 12:55,X_L,37399,2,74916,-602,-0.16,634,0.17,-596,-0.16,112258,224.52
831,Entry long,2023-01-04 11:35,FL_L,37458,2,74916,-602,-0.16,634,0.17,-596,-0.16,112258,224.52
832,Exit short,2023-01-05 11:40,X_S,36976,2,73826,-642,-0.17,114,0.03,-636,-0.17,111616,223.23
832,Entry short,2023-01-05 11:20,FL_S,36913,2,73826,-642,-0.17,114,0.03,-636,-0.17,111616,223.23
833,Exit long,2023-01-06 14:20,X_L,37714,2,75050,1878,0.50,1884,0.50,-356,-0.09,113494,226.99
833,Entry long,2023-01-06 10:35,FL_L,37525,2,75050,1878,0.50,1884,0.50,-356,-0.09,113494,226.99
834,Exit long,2023-01-09 10:25,X_L,37867,2,75834,-512,-0.14,164,0.04,-506,-0.13,112982,225.96
834,Entry long,2023-01-09 10:15,FL_L,37917,2,75834,-512,-0.14,164,0.04,-506,-0.13,112982,225.96
835,Exit short,2023-01-19 10:00,X_S,37166,2,74244,-452,-0.12,0,0.00,-756,-0.20,112530,225.06
835,Entry short,2023-01-19 09:50,FL_S,37122,2,74244,-452,-0.12,0,0.00,-756,-0.20,112530,225.06
836,Exit long,2023-01-23 10:20,X_L,37616,2,74984,1228,0.33,1234,0.33,-396,-0.11,113758,227.52
836,Entry long,2023-01-23 09:50,FL_L,37492,2,74984,1228,0.33,1234,0.33,-396,-0.11,113758,227.52
